Date,AAPL,AMZN,GOOGL,JNJ,JPM,META,MSFT,NVDA,PG,XOM
2015-01-20,0.02575668161616962,-0.0044713201976834815,-0.0010187442926224977,-0.026431922960815202,-0.003933591705716832,0.014099645643880443,0.003243951899543074,0.0030057301339332376,-0.0006572862603299034,-0.0003293990865531615
2015-01-21,0.007634676956603803,0.0269831443733215,0.02049251684149711,0.006022193327679393,0.003231353958836447,0.0065581980750957225,-0.010131413565744984,0.013986071253795584,0.0020318521432274306,0.008563305133995947
2015-01-22,0.02601533382198351,0.043969695198313286,0.03249476657440997,0.018253329790478334,0.030416774302052696,0.011858310563416241,0.02634998399271793,0.017241265380832482,0.009809900400233662,0.010884651103233223
2015-01-23,0.0051602525756677675,0.006670557333399607,0.008654538176288584,-0.015034686596271496,-0.01580145243714226,0.0023179653195661842,0.0010608345706730749,0.0029058989875756502,-0.016809045706313586,-0.021320077344887278
2015-01-26,0.0010620104117533558,-0.008739099022464614,-0.009650323722322884,0.0005870526005213872,0.0015879362778288275,-0.004239939952034311,-0.0036030343078868876,-0.004345888956611921,-0.0055503536632482975,0.00957203824725239
2015-01-27,-0.03501304310386011,-0.009397415550576937,-0.028935105368460556,-0.001662745145724509,-0.010040564004972885,-0.0221937494640706,-0.09253342228553463,-0.04801151208446597,-0.03449452220695681,-0.008827213043445803
2015-01-28,0.056532660642669263,-0.009258304692531527,-0.01680761196809033,-0.005974800986296325,-0.025800808619585114,0.0060704197893435285,-0.03445875000878573,-0.01630182276529013,-0.01549307918197984,-0.03298533999081554
2015-01-29,0.03113371350581784,0.02589578261385017,0.0015611698197834922,0.00886847049006545,0.01680374678479346,0.02308504667152378,0.019908038019470053,0.024339728213261358,0.0061068554551004794,-0.004206700396185203
2015-01-30,-0.014634238468143823,0.13711590504758542,0.04738621464160753,-0.021879014975205946,-0.02317209516086638,-0.026795047660734927,-0.03832451552663696,-0.02932231812645203,-0.016108274651961962,-0.0018271532056653994
2015-02-02,0.012546832060208235,0.02803710563321249,-0.00995253926853934,0.006889983463418847,0.020044014043024472,-0.012119540657982708,0.021782237881546873,0.021874890229647725,0.009847064371924619,0.024707873616478304
2015-02-03,0.00016876507336105462,-0.0025241873816378435,0.0020668487897064214,0.016166194651231702,0.022534395055235468,0.0054674227986624135,0.007751732087095009,0.024974298201633882,0.00975122670809525,0.02980578071815776
2015-02-04,0.0076693574848312185,0.0033007545975995978,-0.013500823261360373,-0.010736331732423832,-0.0059941392325340015,0.003050353296673025,0.005769804860022987,0.0024864944054339144,-0.00186182326981299,-0.008563133073545615
2015-02-05,0.007137773125604152,0.02505830029005307,0.007089946255011803,0.010852851546873765,0.006917429194414737,-0.0002645209722262898,0.014579000775354789,0.016369333203625214,0.010607269654418161,0.009840221990113251
2015-02-06,-0.00842088355686299,0.0010431267192867466,0.007643876639723546,-0.013273771099101661,0.01972831117650231,-0.01507711241437626,-0.000941956900437857,-0.004392671332276277,-0.012572124257403172,-0.001854531855824737
2015-02-09,0.006642467389522455,-0.009939126696499656,-0.008616171523452953,-0.013056297583468823,-0.001209020803816463,-0.00040296194568101296,-0.001178793700761127,-0.0009804221812496072,-0.006541210746599857,0.0006557372700120023
2015-02-10,0.01921144211227377,0.006584614713103232,0.020556165949322747,0.005712677524863041,0.01106907055706996,0.010075219956164005,0.005665331215599867,0.027968753180525052,0.003997507688562996,-0.006007129576581338
2015-02-11,0.023438461309394976,0.005737284350710414,-0.003998852124015295,0.000298834380699331,-0.00153958642190144,0.017555335738784095,-0.005164568759769228,-0.006682544257916145,0.00292778253026027,-0.004504985984139842
2015-02-12,0.012652450385043368,0.005411289527123442,0.014888569341680702,-0.019326454694592488,0.02055835983390275,-0.003659494683671216,0.016753663095045335,0.07160031468258299,0.004553815172484654,0.019536848755520753
2015-02-13,0.004902723825061184,0.012355161199459674,0.009432149316189742,0.011986986483850659,0.0016791014759418577,-0.006428040734071105,0.01810151751269795,0.0004482491659378862,-0.001510498602820376,0.010825796457813563
2015-02-17,0.005901878488388634,-0.01676137056164162,-0.011158313250205887,0.00823135800504371,0.007205731396080717,-0.001848450584960637,0.0004588448880873397,0.0031376744287550107,-0.004773065364448437,-0.0034271792014354263
2015-02-18,0.006962357294234556,-0.005486974164552572,-0.004330333256675867,-0.00477923198025787,-0.012146125317886058,0.014682676470157752,-0.001147095935456588,-0.011617925103176052,0.009006259129013428,-0.021923940891017457
2015-02-19,-0.002097707162396989,0.015078868098447495,0.007002693686972483,0.007402980618670396,-0.0023582808565917324,0.03532784778762399,-0.0006892521277546138,0.0027127296151103764,-0.012172249370572263,-0.01725098701808414
2015-02-20,0.008174424187926688,0.012295503549077491,-0.00850941115609094,0.002600105020863719,0.009623724878302653,0.006043998724259758,0.008275708771133816,0.007213815008444646,-0.003990122723773082,0.00536706348735172
2015-02-23,0.02702686248136743,-0.009174820930662242,-0.012550816861518266,-0.0007980838597699824,-0.0075250084399226536,-0.013266817993487834,0.006612202743418338,-0.00805748666416628,0.006126941668173069,-0.010120178212967956
2015-02-24,-0.0062402889140298345,-0.004077413046397305,0.006822499982219288,0.0051909694777732,0.024768390843457944,-0.004946681125141739,-0.0013589445363023644,0.010645920517335483,0.0012879348219942965,0.004606277851781693
2015-02-25,-0.025573263768733923,0.01790849120006932,0.01611445633760522,0.0050645313382309265,0.005261158504861196,0.014149073929988543,-0.00226795603775376,-0.007619880657843692,-0.0004672282762192559,0.0020133782732412175
2015-02-26,0.012656124653788403,-0.0014790774682414964,0.02185145529953525,0.0157096727621735,0.007196787784204739,0.010683920593285823,0.001590662778177876,0.0027097172378096612,-0.0033937942701894874,-0.010602791013073598
2015-02-27,-0.015028014774311926,-0.012058230442414719,0.005971822158601592,-0.002820871506254874,-0.004871884566897244,-0.01790818208648659,-0.0047659225644486325,-0.006306441773285321,-0.0004694617660759848,-0.0012409590132349546
2015-03-02,0.004903977832499518,0.014467673309540796,0.0220215263904453,0.006925922661668027,0.007995967390865166,0.009877171366155402,0.0006841209557464367,0.024478823017106688,0.0032887437656998753,-0.005647183067169048
2015-03-03,0.002091694946061873,-0.0027226923140073467,0.006556416503862961,-0.00852537984785151,0.0032377676611714534,-0.0018811265218705575,-0.013673773953307045,-0.01858403223143279,-0.0029264343109739466,-0.004770692640660101
2015-03-04,-0.0063390326130234875,-0.004914047560482082,-0.000794814850772374,-0.006742364766599285,0.0025821358806723538,0.016331795669414673,-0.0050831315679833455,0.011271506080236193,-0.009511582923090955,-0.005021080698690117
2015-03-05,-0.01657068045548815,0.013351839346541716,0.005360312473998041,0.00855886206857459,-0.0020923294397616754,0.003831942662263277,0.0011612580057711597,0.01917047742504896,0.0033192157529313704,-0.005047741759439006
2015-03-06,0.0015030517964758072,-0.019957250762314804,-0.014670792475180994,-0.02350766298061502,-0.017903349670703728,-0.014776474078519675,-0.017397119610917833,-0.01356070394335751,-0.02327764577562763,-0.01279703133947585
2015-03-09,0.0042656019731364125,-0.004025359322132216,0.0020946480072900897,0.005494432074474531,0.010018069206736868,-0.007124130188382871,0.011567398796537454,0.002661109027337849,0.005201764632548622,-0.0054885037656259295
2015-03-10,-0.02068598465796556,-0.02390635046947598,-0.024821466457171093,-0.011225988559642741,-0.02504072685985992,-0.023791478077018535,-0.019136281542774247,0.017248783844836524,-0.018654598223314278,-0.010568121133121
2015-03-11,-0.01823146452172575,-0.008497717902359425,-0.007430553529348183,-0.012157379396234513,0.004669810018431475,0.0002577737305387018,-0.0011900327777063513,-0.005217226271529429,-0.0018395497770448133,-0.0028486121658325425
2015-03-12,0.018079069190940267,0.02148098169857482,0.009861569234299816,0.015357925634492231,0.01875840858752409,0.01753251499545505,-0.022867574854929518,-0.009178246140914337,0.00860093484625768,0.002380480493320958
2015-03-13,-0.0069103691000069745,-0.009779850663734435,-0.014558898245241925,-0.006210246034962674,-0.006029018660961949,-0.011148804812888602,0.008775932239009299,0.0013228560023377245,-0.0031670588241198283,-0.004156055795110247
2015-03-16,0.011004193503449944,0.007474781080550219,0.015623944422002545,0.01864727979082481,0.013934418516175828,0.00025592548709751917,0.004350061096725755,0.011894553771912175,0.021141136658241244,0.01061244029109476
2015-03-17,0.01672662088843091,-0.0038301257588269078,-0.007175359809896142,-0.01157723644123565,-0.003880344806841296,0.0165236360029275,0.003368405926273077,0.012189857635967805,-0.008497259801351631,-0.008023310860444943
2015-03-18,0.011256414355744537,0.008657737808293042,0.015333273227718491,0.01571731698618639,0.0022722895886044814,0.019531319202646058,0.01918439060319521,-0.01634431266558911,0.010863091149614812,0.023668295682638618
2015-03-19,-0.007550444975887971,-0.005064739217841785,-0.004398092958109001,0.002266947235870065,-0.008906785478032697,0.022741174783767137,-0.004940963965267997,0.015304058901166817,-0.004417933319005751,-0.019286304633871376
2015-03-20,-0.012549126728543136,0.014065954686622861,0.0022707772676526794,0.006981668654731266,0.008986829238184946,0.01268911020810748,0.013951035985756643,0.01076645289779421,0.016311469886462593,0.0015396087445462836
2015-03-23,0.010405180154792637,-0.00893015522852103,0.0007434638216203826,0.005664383850034538,-0.009878546475291183,0.007517848495577795,-0.00046612152486613656,-0.032381586596947454,0.0014158958589087778,0.010527613180383977
2015-03-24,-0.004087710003928713,-0.002719233981241853,0.021525738164623887,-0.009905001873063202,-0.011121774943875118,0.0104226306147861,0.0009332998525921621,-0.01365048627051535,-0.011077201715898433,-0.010651928392434118
2015-03-25,-0.02612672516949821,-0.008366963084348034,-0.018249832128004684,-0.015888811122117374,-0.014058871684122232,-0.02801547344537214,-0.033566741120166776,-0.060714134999888425,-0.010843939772091082,0.004022761014019771
2015-03-26,0.00697036692831654,-0.009731508909358144,-0.005925935165036034,-0.0019933115306872695,-0.0011743068404104218,0.0010854160845044092,-0.00602961346402886,-0.00332736099614539,-0.010359854288162773,-0.006363631032688
2015-03-27,-0.00796857763124148,0.008738237108327551,-0.010804734804341631,0.0019972927573705945,0.0001677708929637145,0.0034937214542669626,-0.005823900625672285,0.019551598886177857,0.001947381579214591,-0.00877582129383192
2015-03-30,0.025314285249416146,0.010875428556369249,0.006438817959230514,0.012058832276530485,0.0236777197864666,-0.0012004545052091142,-0.00024414279631246316,0.004209873045238233,0.004981561359316267,0.024526879593721018
2015-03-31,-0.015351634312440354,-0.006647282408785982,-0.011476586712395709,-0.009354933077791339,-0.006233766626845827,-0.011778981645025888,-0.007323902773373581,-0.025151847544247263,-0.009429623631248663,-0.0073568416153670935
2015-04-01,-0.0014465951294017065,-0.004944856555692212,-0.009392407180585094,-0.014413214058051738,-0.0038218442246955586,-0.006689507916430082,0.0014751504685170946,0.00382285522144743,0.00463751352296482,-0.006352935884845645
2015-04-02,0.008611585332881644,0.005374533903473866,-0.014886478405146009,0.0049423655335023575,0.009507953188740759,-0.0013467048063702247,-0.010559431394414842,0.002379272614632333,0.0013364042729904213,-0.0018945778916670264
2015-04-06,0.01619862434782915,0.012867699427462576,0.0048769123695140415,-0.00481788404506045,-0.0008262997184758092,0.01078939148514002,0.03127290245370373,0.02896537040642566,0.0073997038369126855,0.009846202399151682
2015-04-07,-0.010521896397553188,-0.0069752992676864745,0.0016730035228675888,0.009479644810628685,0.00628412820645341,-0.001455461507944955,-0.00048104183951769297,0.00876817548775155,-0.007827288262087895,0.007282923748326509
2015-04-08,-0.003253607780475787,0.018135119400701116,0.007304634825397338,0.000599416907463235,0.003286939877716444,-0.0004859543150680379,-0.002648929386135701,0.0073190710159083405,0.0046120597376904104,-0.019708942239609728
2015-04-09,0.0076430062368382234,0.006138540562031336,-0.0014940874823060613,0.011681267951957786,0.006879676179105454,-0.0013370007559436736,0.0014488348867853773,0.02316070323256647,0.0014502807978566956,0.007018780518830425
2015-04-10,0.004266678836992721,-0.0023205063798260595,0.0009489220441956103,0.007204295910389513,0.0037414732436042986,-0.0015819777208544439,0.005785991069106267,0.010208397654783541,0.005549173802725571,0.01075036941938734
2015-04-13,-0.0019671405604357872,-0.0007578551960236712,0.00018217726211955387,-0.014795132453649606,0.005996868752058404,0.011823512043251494,0.0009580565096771743,-0.00922664106579918,0.0009600433990528678,-0.0025714113866699417
2015-04-14,-0.004335698757404138,0.007192214809078834,-0.016148964153624767,-0.00029831592219020653,0.01562754795194299,0.00614392977350553,-0.002633596778137459,-0.008425784467507191,0.0020376879997268116,0.015116175380714969
2015-04-15,0.003800426385991873,-0.004310466084251341,0.002334252380233215,0.0007955076492498492,0.01855967549481563,-0.009698289838421581,0.014645829039104052,0.01207519732269735,-0.00107698810970136,0.01673826991176508
2015-04-16,-0.004811330128844271,0.006754436369916572,0.00458375160788993,-0.008051552027049658,-0.006229719869560113,-0.004836164422345135,-0.002366376736008924,-0.00618639264801768,-0.00011963676551274283,-0.003973781968237389
2015-04-17,-0.011254562017766756,-0.027147454491968093,-0.01983367327376595,-0.0021044249742283583,-0.01520125085016133,-0.01858835296645467,-0.012808323096519025,-0.012894652756627711,-0.011616639666022999,-0.009118970159839312
2015-04-20,0.02284529972099225,0.03714454326424965,0.02213086741240411,0.006326795424280052,0.006365455665024555,0.028596093717009996,0.03099476292218939,-0.004954798650764536,0.004119631878296559,0.003565676988911859
2015-04-21,-0.0054071614027940695,0.004287433338775237,-0.0029567006301260967,0.0008979841718608217,-0.014706184261850885,0.0063788791040184645,-0.006292070975720265,-0.0013583735901524507,0.0025344468004186993,-0.004126058226288198
2015-04-22,0.013474033329590185,-0.0035278001987215646,0.011530277810657408,0.001296471692863621,0.010110881413268435,0.012078228538731084,0.008207933481161334,0.011333158192410986,0.000120007961685209,0.006675495241782681
2015-04-23,0.008163485588871255,0.0004874552925402398,0.015076987981353263,0.00029826244451647277,-0.0022243901491988405,-0.026231713102620846,0.008141731957910459,-0.004034824359748779,-0.017919017857657482,0.0009147957668491635
2015-04-24,0.004704494634943712,0.1413112565602248,0.029060477633208848,0.006171505388018916,-0.003184795998100287,-0.010678386689530472,0.10452215070732485,-0.008550366667813725,0.0006178570143811069,-0.006511338812284939
2015-04-27,0.018191127810982755,-0.014693312812301018,-0.013143718073260535,-0.004946237018889188,-0.004153389530061946,0.004660969434149731,0.0033425816158847432,0.007716730969949959,-0.004938290292957115,0.00045990511482707497
2015-04-28,-0.01575568687789075,-0.02109173792187191,-0.0030912053236269443,0.0015907823223764161,0.0067374801048529775,-0.015016555156231681,0.023526989995207526,0.004955244516877899,-0.0022334365918502685,0.009079491090967284
2015-04-29,-0.014705630416136928,0.00013977123367614475,-0.005280353862367693,-0.003474366916803251,0.01338413151887452,-0.0026027631016122266,-0.0020344172380321046,-0.007619880657843692,-0.00708738540053877,0.0007976230005168894
2015-04-30,-0.027130065844267248,-0.017677035330704638,-0.022479792744695137,-0.011853766272982957,-0.005345882924051248,-0.02112600686696897,-0.008560938469715285,0.0027097172378096612,-0.004257960587168763,-0.005690793235801683
2015-05-01,0.030363482279882836,0.0025842226123322654,0.004355293747347888,0.009374890434203254,0.0055330067308443365,0.002792960172032899,0.00041128826410585795,0.024775107919106087,0.009809851835402839,0.01694004526458337
2015-05-04,-0.0019385201546217035,0.0004020646112508075,0.003047981723267368,0.002197271872340645,0.01744984266791172,-0.0022787404670323586,-0.008631676303280655,-0.0061538675735035575,0.0007474593413487884,0.0029257532400754904
2015-05-05,-0.022533279672837914,-0.004373141299976568,-0.017726537329888048,-0.008470292093464282,-0.0049443624505365324,-0.015861081086139706,-0.01326667449024388,-0.02565264367091491,-0.0034849448601737,-0.0056107893214939475
2015-05-06,-0.006279516554884679,-0.004962122471174668,-0.01465830299087334,-0.003316724031000251,-0.0074532773786094575,0.006962660207501914,-0.02773119991038131,0.003177721933941946,0.0041214605494013234,-0.004740004153008348
2015-05-07,0.0061850402137642035,0.018563585797238602,0.01300740079472118,0.004940954053008095,0.009073781616394383,0.004225084435780957,0.009075379030536013,0.017646833564478603,-0.0024876350577288653,-0.006690290899834972
2015-05-08,0.01884106146836695,0.0159529554029465,0.012748199865600274,0.018161640833666226,0.015348614351885503,0.0010201137954863881,0.02248391742642286,-0.07381089236326888,0.00947600145952232,0.015867374832940984
2015-05-11,-0.010186533326708602,-0.0019368589267426684,-0.005774767003015824,-0.0043361048112732226,-0.0006105940635547924,-0.006368479977500896,-0.007958173825381332,-0.00960135505495241,-0.008522535273926435,-0.016767986850039107
2015-05-12,-0.003562287022318422,-0.004227761531053753,-0.01291718036960976,-0.0055428885598389765,-0.001375026069563856,-0.007050522656147584,-0.0004223149651650937,0.009694434765190163,-0.00398676475567572,0.0027654655887039414
2015-05-13,0.0011121432715537338,-0.00962834448674832,0.001410615243562674,0.0007963132998660694,0.0024476229640175706,0.012651739544759621,0.005913499780588971,0.005761216945409764,-0.0031265839318034283,-0.005286255555724706
2015-05-14,0.02333136612196518,0.012673656212196072,0.01799855247279014,0.012730158665182012,0.00808934868232214,0.037353398169318375,0.02288492901398187,0.016229195708752142,0.0109158606573323,0.004736528144826169
2015-05-15,-0.0013957075424528842,-0.014527670894737499,-0.004934500246168594,0.00461544073800968,-0.0025739092201158,-0.011675098866102518,-0.008620953840260515,0.0004693405439910592,0.005957879768388574,0.004369487361373103
2015-05-18,0.011027310967531623,-0.0017840426372131013,0.0003295008550845413,0.010947749086740455,0.008196772622213633,0.005719982154611003,-0.00600400438692239,-0.0014077096295959102,-0.0038253550924568502,-0.005724153593688719
2015-05-19,-0.0009219152106765272,-0.008301120322916078,0.004774184866500386,0.0052215702321045665,0.008882879174461511,-0.0030910281722316135,-0.002515568312595029,-0.006234787066042413,0.0011152884687359865,0.0016120096904921333
2015-05-20,-7.670032448381381e-05,0.005098293739187243,0.005880457474652934,-0.0034623708193208813,-0.007909172766752404,-0.0009919939201663563,0.0,0.0,-0.004330406597710779,0.001609276918579594
2015-05-21,0.010225941448950726,0.01833144395456987,0.00778269206140636,-0.004181398270388215,0.0025572607449408924,-0.0008690831030195856,-0.003362859103886451,-0.007129920061026307,-0.0008696703727109067,0.0009180501085426229
2015-05-22,0.0087525767564407,-0.009267143800650524,-0.00411258937335468,-0.010446820042558036,-0.002700767765139278,0.0007454536064670503,-0.010965843914153561,-0.0014359176077126667,-0.005721122063459205,-0.007911799505632477
2015-05-26,-0.02203114092072156,-0.005051086238223035,-0.013218735654467184,-0.00522966835895422,-0.011132816105437704,-0.01502359464711045,-0.006609832107609903,-0.006231690166623172,-0.010130709598891952,-0.013522796719440011
2015-05-27,0.018670030284942518,0.013984473491185145,0.012902227477189054,0.0030747160561277465,0.011258151030548058,0.015378934327011429,0.02189304036607198,0.05354528587393004,0.003158711723835639,-0.002811870728978594
2015-05-28,-0.0019691734228611812,-0.011241871375144208,-0.00012627966514588973,0.0001980898321731761,-0.004061931005080122,-0.004965943902745851,-0.0033606480456294108,0.013736379616528183,-0.0007556110977403607,0.0
2015-05-29,-0.011382503016059253,0.006235760391197553,-0.015987595981372005,-0.009985345669498935,-0.006344782480257161,-0.011977707840664431,-0.012434205635424411,-0.00045168977590182013,-0.011849434808015813,0.0010569475205683965
2015-06-01,0.0019957101337477745,0.003937253149593589,0.007133475495373354,-0.00099860853810807,0.004560814994613027,0.013890736233274303,0.007895665105089211,0.011296456862498472,0.005868156934306645,-0.0008210139444506659
2015-06-02,-0.004443061385794311,0.00016244244026974997,0.00863054696031873,-0.0005996210909366972,-0.000907867582162103,0.0018681878816764197,-0.0065638379724092255,-0.01966001834490405,-0.0039315043934378124,0.00011715177659565867
2015-06-03,0.0012311987564164184,0.01299337307083337,0.0024190690778305157,0.001099930836675922,0.010299929467010971,0.024863105550150255,-0.0014914885132517597,-0.010938925976558656,0.0002545311819235341,-0.0022316319119403127
2015-06-04,-0.005840822294383763,-0.013307709211358931,-0.006483158185737303,-0.008591875844071839,-0.005547022829057169,-0.004730482879036657,-0.010458841663519958,0.017972296195718496,-0.0052186749602903815,-0.008593230020347065
2015-06-05,-0.005488475942182491,-0.008890835879903913,-0.0039152782798720365,-0.0064497445479069215,0.016432691386590204,0.001096737633915712,-0.004745447965869287,0.007695549928246281,-0.00921303265092177,0.0007125783114345641
2015-06-08,-0.006606876612464618,-0.008080600144492966,-0.011009283395709946,-0.006390069001761756,-0.007860999376602673,-0.017896063711509536,-0.008886065971490331,-0.022910452757136213,0.0036158392789065186,0.006763066779624793
2015-06-09,-0.0029738598295270258,0.00467536880062136,-0.002428896864279828,0.002551817698227099,0.004335409267567147,0.0,-0.0017492588651143448,0.005057225033490376,0.01531382503699974,-0.0031818360121612654
2015-06-10,0.011458401216774883,0.012433000950446749,0.01925645012175492,0.006822130013658612,0.016076311170036606,0.018470163325915,0.021029436995151363,-0.017840524767051003,0.00811100456732472,0.007448266930151659
2015-06-11,-0.0022504754101161373,0.0051071621147611435,-0.004632880928025829,0.0036407595219447586,0.003808773096803275,-0.004016579870177894,-0.003647385262278924,0.010712256713272694,-0.001634262948309595,-0.0014082454654418264
2015-06-12,-0.011042817914226122,-0.007044374874504933,-0.0046721932007055544,-0.008968001466667652,-0.003940628351629671,-0.003666153141720252,-0.010120716777075711,-0.02718915230781227,-0.006799752490630473,-0.012575017351144413
2015-06-15,-0.0019655974147797517,-0.014537588192468642,-0.008164925872166995,-0.00874429584917824,-0.0038096309481563395,-0.010057697907214114,-0.010659152592182863,-0.001894915058448965,-0.009509481206747439,-0.0035705131759337094
2015-06-16,0.005357573195108767,0.008473603388360784,0.003443879013629525,0.008923914052615611,0.005589750713368202,0.004336707205679025,0.007695793377878513,0.01234068247084874,0.012544703951055558,0.011466756291888425
2015-06-17,-0.002351035433405313,0.0012871901942481667,0.0031750817277933496,0.00376178921579573,-0.0033646223903548433,0.009005690932466504,0.003054692580015894,0.011720133936469423,0.012389671572850425,0.0005906487718807529
2015-06-18,0.0045558767645994536,0.02706811420855071,0.017526479046733767,0.016509604053631888,0.009392478784114644,0.013693481898483295,0.016315452832471822,0.0166819995616998,0.00924081612238159,0.008851660281220086
2015-06-19,-0.010009132093422357,-0.010173162897968213,0.0024093006856873433,-0.004982097226271187,-0.010177161701200643,-0.004824498612140071,-0.013270972858187235,-0.0031905387877972924,-0.003464614333537397,-0.003158807494193727
2015-06-22,0.007978073325390689,0.0031500284137579992,0.003874267146293242,0.0023030657792126874,0.012925840440630054,0.02702693643136289,0.002820366320095191,-0.004115170719104055,-0.0011179304331885298,-0.00046929743052592787
2015-06-23,-0.004545343590885653,0.022232858191701288,0.006628781310580978,-0.0030970394817418923,0.011456077946750742,0.037054514636094105,-0.00692212164308037,-0.02571147649552452,-0.008203479204362485,-0.0011742184426496438
2015-06-24,0.008501960944496956,-0.011547330678381318,-0.008555361284012464,-0.004509900280525003,-0.010466151108733723,0.01115170137733279,-0.005881118644406769,-0.009896497572190355,-0.003509211367701104,-0.004584524220300867
2015-06-25,-0.00476142576309968,-0.0016786433370519216,-0.0011099053305112516,-0.0021141890397856633,-0.00536064283453852,-0.009903197782793138,0.00021929410899801383,0.007615265655604331,-0.0015094551054690708,-0.008856959580362145
2015-06-26,-0.005882331679651354,-0.004544352553277231,-0.008764148675991956,0.0052460152453011055,0.004370365645816943,0.0003409967811824899,-0.008543535182169548,-0.020311553737114796,-0.0006299333193475753,-0.0008340824848845907
2015-06-29,-0.017514815401338257,-0.018808520575811283,-0.021354030028322812,-0.01967080369755292,-0.025381119600947133,-0.02511071852380653,-0.01966406942419563,-0.029893965554303792,-0.012855932385105517,-0.012401463486090947
2015-06-30,0.007227052120411415,0.009840420953164841,-0.0022355262263706877,-0.00225228829080959,0.008333368058856871,-0.0003497503171346894,-0.0049579838036675206,-0.000497160760316806,-0.0010212455738795034,0.004588218391201382
2015-07-01,0.009327952894099933,0.007602064395435759,0.006036655070060126,0.010363620831431275,0.011140878528274945,0.013291489539514423,0.006794547122689787,0.014420730292027839,0.018916013909040963,-0.009975781607071688
2015-07-02,-0.0012637404046530465,0.0007316467345479527,0.007436039848944587,-0.00030479812207839796,-0.008079954783404286,0.004372263191839698,-0.001124533827987828,0.000980674067926346,0.002633947553676741,0.009348229608916236
2015-07-06,-0.0034798016467164627,-0.0038153073323397013,-0.003142565762535021,-0.002438090668040349,-0.0028138469438071523,0.002978724789997944,-0.00022502075699648572,-0.012242917991954316,0.0015017158997678859,-0.007337360626417211
2015-07-07,-0.0024604735593747318,0.0015595081486619033,0.008082648995575425,0.007332044418159933,-0.0078716288247197,-0.003769386718016743,-0.0020277312235699174,-0.018840083532342677,0.020861729495139203,0.004120022812035717
2015-07-08,-0.024823016228242678,-0.016074364583272494,-0.015144738008889935,-0.011625683037536305,-0.02050933606604366,-0.018000672609518764,-0.001354368196205602,-0.007074135757838551,-0.00893271313766375,-0.010860835495143606
2015-07-09,-0.020396575398405448,0.0109145436816116,0.005445779155746511,0.006443768349082557,0.010392968213910114,0.002685487835069278,0.006328856858899279,-0.012213677782307975,-0.004074705199532125,-0.004513395094036143
2015-07-10,0.02673438634889913,0.020995017858973064,0.02104109472264515,0.011483949909019797,0.014218954841973552,0.02410331587433201,0.002021811125474837,0.01751676398519475,0.003595060402208361,0.007597539024018163
2015-07-13,0.019305587543587244,0.027192113362501047,0.028087947778276723,0.007434724461737874,0.01551070544212263,0.024445713002874347,0.02084722165041497,0.006582111644780841,0.01185969912446061,0.002432332163444073
2015-07-14,-0.00039763967067973915,0.021950523902293684,0.021776025894433726,-0.0048868274499391795,0.013951975642749526,-0.004661456479188364,0.001756653981337175,0.000502914899216389,0.001586913697043002,0.008372049819118654
2015-07-15,0.00963282273210564,-0.00940781692992465,-0.00037666733688235254,0.006414091774679109,0.002172577041385626,0.0008920588260239448,0.0030693343823804398,-0.007038445910944713,0.0013410384351517646,-0.00421112503497878
